#file number,time from start,flux,flux error
966,102.808350,296480,396
967,102.917550,297136,396
968,103.027283,292050,393
969,103.136733,297683,397
970,103.245933,291702,393
971,103.355650,295877,396
972,103.465900,304604,401
1000,106.533900,296457,396
1001,106.643367,294448,395
1002,106.752817,296707,396
1003,106.862550,298452,397
1004,106.972267,292975,394
1005,107.081983,290591,392
1006,107.191450,292796,394
1007,107.300650,298407,397
1008,107.410100,294276,395
1009,107.519300,294850,396
1010,107.628767,292551,394
1011,107.738483,294764,395
1012,107.847683,300114,398
1013,107.957400,298649,397
1014,108.067650,301120,399
1015,108.177367,301317,399
1016,108.286833,297527,397
1017,108.396550,296870,396
1018,108.506000,299040,398
1019,108.615467,303814,401
1020,108.724667,296003,396
1021,108.834133,301572,399
1022,108.943583,297634,397
1023,109.053050,297583,397
1024,109.161983,302080,400
1025,109.271450,296412,396
1026,109.380650,297314,397
1027,109.545750,300132,398
1028,109.654683,299054,398
1029,109.764150,299003,398
1030,109.873350,299168,400
1031,109.982283,301800,402
1032,110.091750,298453,400
1033,110.200950,294837,399
1034,110.310667,297155,400
1035,110.420133,300026,401
1036,110.529583,295849,396
1037,110.639317,298093,397
1038,110.749033,297178,397
1039,110.858483,291789,393
1040,110.967950,298196,397
1041,111.077667,300477,399
1042,111.186867,293980,395
1043,111.296600,294254,395
1044,111.406050,295703,396
1045,111.515250,298242,397
1046,111.624717,296424,396
1047,111.734167,296357,396
1048,111.843633,297976,397
1049,111.953350,295150,395
1050,112.063067,297546,397
1051,112.172800,294585,395
1052,112.282250,291354,393
1053,112.391450,300737,399
1054,112.501167,295350,395
1055,112.610367,298748,398
1056,112.719833,294886,395
1057,112.829550,293341,394
1058,112.939017,299051,398
1059,113.048483,298592,398
1060,113.158200,294251,395
1061,113.267917,297774,397
1062,113.377633,291693,393
1063,113.486833,290994,393
1064,113.596550,292868,394
1065,113.706017,299653,398
1066,113.815483,294071,395
1067,113.924683,291855,393
1068,114.034133,293975,395
1069,114.143850,297462,397
1070,114.253317,300032,398
1071,114.363033,305977,402
1072,114.472500,298757,398
1073,114.582217,297501,397
1074,114.691683,296487,396
1075,114.801133,300909,399
1076,114.910600,299535,398
1077,115.019800,296001,396
1078,115.129267,300912,399
1079,115.238983,294300,395
1080,115.348433,295591,396
1081,115.458167,294796,395
1082,115.567883,295936,396
1083,115.677333,296100,396
1084,115.787067,296521,396
1085,115.896517,296928,397
1086,116.006500,299266,398
1087,116.115967,294067,395
1088,116.225683,292003,393
1089,116.335133,297653,397
1090,116.444333,300309,399
1091,116.553533,293151,394
1092,116.663267,297337,397
1093,116.772717,298716,398
1094,116.881917,297298,397
1095,116.991650,295575,396
1096,117.100850,292786,394
1097,117.210567,299661,398
1098,117.320017,297318,397
1099,117.429483,296867,396
1100,117.538683,300518,399
1101,117.648150,299434,398
1102,117.757600,297233,397
1103,117.866800,293725,394
1104,117.976000,293723,395
1105,118.085200,296164,396
1106,118.194667,297450,397
1107,118.303600,294850,395
1108,118.413067,296042,396
1109,118.522000,295766,396
1110,118.631200,298344,397
1111,118.740667,293415,394
1112,118.849867,294952,395
1113,118.959333,292601,394
1114,119.068267,302738,400
1115,119.177200,295898,396
1116,119.286150,295692,396
1117,119.395350,292511,394
1118,119.504800,294749,395
1119,119.614000,296058,396
1120,119.723733,302530,400
1121,119.833450,294157,395
1122,119.942900,291470,393
1123,120.052633,293546,394
1124,120.162083,292373,394
1125,120.271800,294635,395
1126,120.381267,295171,395
1127,120.490983,292091,394
1128,120.600450,294125,395
1129,120.709917,297394,397
1130,120.819367,294933,395
1131,120.928833,296257,396
1132,121.038033,294242,395
1133,121.147483,296527,396
1134,121.256950,293539,394
1135,121.366417,300930,399
1136,121.475867,292852,394
1137,121.585333,292340,394
1138,121.694533,297766,397
1139,121.803467,298998,398
1140,121.912933,291793,393
1141,122.022383,294650,395
1142,122.132117,299442,398
1143,122.241833,293150,394
1144,122.351033,297016,397
1145,122.460483,298468,399
1146,122.570217,300258,399
1147,122.679417,293985,395
1148,122.788867,291992,394
1149,122.898600,295362,396
